timestamp,temperature_temperature,humidity_humidity,pressure_pressure,accelerometer_Ax,accelerometer_Ay,accelerometer_Az,gyroscope_x,gyroscope_y,gyroscope_z,led_R,led_G,led_B,quaternion_x,quaternion_y,quaternion_z,quaternion_w,bsec_bsec,co2_co2,gas_gas
2026-02-16T16:50:10.412Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.392Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.372Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.352Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.332Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.312Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.292Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.272Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.252Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.232Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.212Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.192Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.172Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.152Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.132Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.112Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.092Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.072Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.052Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.032Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:10.012Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.992Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.972Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.952Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.932Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.912Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.892Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.872Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.852Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.832Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.812Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.792Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.772Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.752Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.732Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.712Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.692Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.672Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.652Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.632Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.612Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.592Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.572Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.552Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.532Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
2026-02-16T16:50:09.512Z,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
